"fit","x","Estimate","Q2.5","Q97.5"
"pgl(plate)",8.25216216216216,288.446214206848,182.153868537963,447.606028090239
"pgl(plate)",8.26241081081081,288.446152969373,182.153845433069,447.6059994126
"pgl(plate)",8.27265945945946,288.446092128544,182.15382248236,447.605970927
"pgl(plate)",8.28290810810811,288.446031681303,182.15379968462,447.605942631919
"pgl(plate)",8.29315675675676,288.445971624622,182.153777038639,447.605914525849
"pgl(plate)",8.3034054054054,288.445911955498,182.153754543224,447.605886607295
"pgl(plate)",8.31365405405405,288.445852670956,182.153732197188,447.605858874778
"pgl(plate)",8.3239027027027,288.445793768047,182.153709999358,447.605831326831
"pgl(plate)",8.33415135135135,288.44573524385,182.15368794857,447.605803962001
"pgl(plate)",8.3444,288.445677095466,182.15366604367,447.605776778847
"pgl(plate)",8.35464864864865,288.445619320026,182.153644283517,447.605749775942
"pgl(plate)",8.3648972972973,288.445561914684,182.153622666978,447.605722951872
"pgl(plate)",8.37514594594595,288.445504876618,182.15360119293,447.605696305237
"pgl(plate)",8.38539459459459,288.445448203035,182.153579860263,447.605669834646
"pgl(plate)",8.39564324324324,288.445391891162,182.153558667873,447.605643538725
"pgl(plate)",8.40589189189189,288.445335938254,182.15353761467,447.605617416109
"pgl(plate)",8.41614054054054,288.445280341589,182.15351669957,447.605591465447
"pgl(plate)",8.42638918918919,288.445225098467,182.153495921502,447.6055656854
"pgl(plate)",8.43663783783784,288.445170206215,182.153475279402,447.60554007464
"pgl(plate)",8.44688648648649,288.445115662181,182.153454772218,447.605514631853
"pgl(plate)",8.45713513513513,288.445061463737,182.153434398905,447.605489355735
"pgl(plate)",8.46738378378378,288.445007608278,182.153414158429,447.605464244993
"pgl(plate)",8.47763243243243,288.444954093223,182.153394049764,447.605439298348
"pgl(plate)",8.48788108108108,288.444900916011,182.153374071895,447.605414514532
"pgl(plate)",8.49812972972973,288.444848074105,182.153354223814,447.605389892285
"pgl(plate)",8.50837837837838,288.44479556499,182.153334504523,447.605365430364
"pgl(plate)",8.51862702702703,288.444743386172,182.153314913033,447.605341127531
"pgl(plate)",8.52887567567568,288.44469153518,182.153295448363,447.605316982563
"pgl(plate)",8.53912432432432,288.444640009563,182.153276109541,447.605292994246
"pgl(plate)",8.54937297297297,288.444588806893,182.153256895604,447.605269161379
"pgl(plate)",8.55962162162162,288.44453792476,182.153237805597,447.605245482769
"pgl(plate)",8.56987027027027,288.444487360779,182.153218838575,447.605221957235
"pgl(plate)",8.58011891891892,288.444437112581,182.153199993598,447.605198583605
"pgl(plate)",8.59036756756757,288.444387177822,182.153181269738,447.60517536072
"pgl(plate)",8.60061621621622,288.444337554174,182.153162666072,447.60515228743
"pgl(plate)",8.61086486486487,288.444288239333,182.153144181688,447.605129362593
"pgl(plate)",8.62111351351351,288.444239231011,182.15312581568,447.60510658508
"pgl(plate)",8.63136216216216,288.444190526942,182.153107567151,447.60508395377
"pgl(plate)",8.64161081081081,288.444142124878,182.15308943521,447.605061467554
"pgl(plate)",8.65185945945946,288.444094022593,182.153071418977,447.60503912533
"pgl(plate)",8.66210810810811,288.444046217877,182.153053517576,447.605016926007
"pgl(plate)",8.67235675675676,288.44399870854,182.153035730142,447.604994868505
"pgl(plate)",8.68260540540541,288.443951492411,182.153018055815,447.604972951751
"pgl(plate)",8.69285405405405,288.443904567336,182.153000493745,447.604951174682
"pgl(plate)",8.7031027027027,288.443857931181,182.152983043086,447.604929536245
"pgl(plate)",8.71335135135135,288.443811581831,182.152965703003,447.604908035396
"pgl(plate)",8.7236,288.443765517186,182.152948472665,447.6048866711
"pgl(plate)",8.73384864864865,288.443719735166,182.152931351251,447.60486544233
"pgl(plate)",8.7440972972973,288.443674233707,182.152914337946,447.604844348069
"pgl(plate)",8.75434594594595,288.443629010765,182.15289743194,447.60482338731
"pgl(plate)",8.76459459459459,288.443584064311,182.152880632433,447.604802559051
"pgl(plate)",8.77484324324324,288.443539392334,182.152863938631,447.604781862302
"pgl(plate)",8.78509189189189,288.44349499284,182.152847349747,447.604761296081
"pgl(plate)",8.79534054054054,288.443450863851,182.152830864999,447.604740859413
"pgl(plate)",8.80558918918919,288.443407003407,182.152814483614,447.604720551333
"pgl(plate)",8.81583783783784,288.443363409563,182.152798204824,447.604700370884
"pgl(plate)",8.82608648648649,288.443320080391,182.152782027869,447.604680317116
"pgl(plate)",8.83633513513514,288.44327701398,182.152765951995,447.604660389089
"pgl(plate)",8.84658378378378,288.443234208434,182.152749976454,447.604640585869
"pgl(plate)",8.85683243243243,288.443191661873,182.152734100504,447.604620906531
"pgl(plate)",8.86708108108108,288.443149372432,182.152718323411,447.60460135016
"pgl(plate)",8.87732972972973,288.443107338263,182.152702644446,447.604581915845
"pgl(plate)",8.88757837837838,288.443065557533,182.152687062885,447.604562602685
"pgl(plate)",8.89782702702703,288.443024028423,182.152671578014,447.604543409787
"pgl(plate)",8.90807567567568,288.442982749131,182.152656189121,447.604524336264
"pgl(plate)",8.91832432432432,288.442941717869,182.152640895502,447.604505381238
"pgl(plate)",8.92857297297297,288.442900932864,182.15262569646,447.604486543838
"pgl(plate)",8.93882162162162,288.442860392357,182.1526105913,447.6044678232
"pgl(plate)",8.94907027027027,288.442820094604,182.152595579338,447.604449218467
"pgl(plate)",8.95931891891892,288.442780037876,182.152580659891,447.604430728791
"pgl(plate)",8.96956756756757,288.442740220458,182.152565832286,447.60441235333
"pgl(plate)",8.97981621621622,288.442700640649,182.152551095853,447.604394091248
"pgl(plate)",8.99006486486486,288.442661296762,182.152536449927,447.604375941719
"pgl(plate)",9.00031351351351,288.442622187123,182.152521893852,447.60435790392
"pgl(plate)",9.01056216216216,288.442583310074,182.152507426974,447.60433997704
"pgl(plate)",9.02081081081081,288.442544663969,182.152493048647,447.604322160269
"pgl(plate)",9.03105945945946,288.442506247175,182.152478758228,447.604304452808
"pgl(plate)",9.04130810810811,288.442468058073,182.152464555081,447.604286853864
"pgl(plate)",9.05155675675676,288.442430095059,182.152450438576,447.60426936265
"pgl(plate)",9.0618054054054,288.442392356538,182.152436408086,447.604251978384
"pgl(plate)",9.07205405405405,288.442354840933,182.152422462991,447.604234700294
"pgl(plate)",9.0823027027027,288.442317546676,182.152408602676,447.604217527613
"pgl(plate)",9.09255135135135,288.442280472214,182.15239482653,447.604200459578
"pgl(plate)",9.1028,288.442243616005,182.152381133949,447.604183495436
"pgl(plate)",9.11304864864865,288.44220697652,182.152367524332,447.604166634439
"pgl(plate)",9.1232972972973,288.442170552244,182.152353997084,447.604149875843
"pgl(plate)",9.13354594594595,288.442134341672,182.152340551615,447.604133218914
"pgl(plate)",9.14379459459459,288.442098343313,182.15232718734,447.604116662922
"pgl(plate)",9.15404324324324,288.442062555687,182.152313903678,447.604100207142
"pgl(plate)",9.16429189189189,288.442026977326,182.152300700053,447.604083850858
"pgl(plate)",9.17454054054054,288.441991606774,182.152287575894,447.604067593356
"pgl(plate)",9.18478918918919,288.441956442587,182.152274530636,447.604051433932
"pgl(plate)",9.19503783783784,288.441921483333,182.152261563716,447.604035371885
"pgl(plate)",9.20528648648649,288.44188672759,182.152248674578,447.604019406521
"pgl(plate)",9.21553513513513,288.441852173949,182.152235862669,447.604003537151
"pgl(plate)",9.22578378378378,288.441817821012,182.152223127441,447.603987763092
"pgl(plate)",9.23603243243243,288.441783667391,182.152210468352,447.603972083667
"pgl(plate)",9.24628108108108,288.441749711711,182.152197884861,447.603956498204
"pgl(plate)",9.25652972972973,288.441715952607,182.152185376435,447.603941006036
"pgl(plate)",9.26677837837838,288.441682388725,182.152172942544,447.603925606504
"pgl(plate)",9.27702702702703,288.441649018721,182.152160582661,447.60391029895
"pgl(plate)",9.28727567567567,288.441615841263,182.152148296265,447.603895082726
"pgl(plate)",9.29752432432432,288.441582855029,182.152136082839,447.603879957187
"pgl(plate)",9.30777297297297,288.441550058708,182.15212394187,447.603864921693
"pgl(plate)",9.31802162162162,288.441517450999,182.152111872848,447.603849975609
"pgl(plate)",9.32827027027027,288.441485030611,182.152099875269,447.603835118307
"pgl(plate)",9.33851891891892,288.441452796264,182.152087948633,447.603820349162
"pgl(plate)",9.34876756756757,288.441420746688,182.152076092442,447.603805667556
"pgl(plate)",9.35901621621622,288.441388880622,182.152064306204,447.603791072874
"pgl(plate)",9.36926486486487,288.441357196816,182.15205258943,447.603776564508
"pgl(plate)",9.37951351351351,288.44132569403,182.152040941636,447.603762141853
"pgl(plate)",9.38976216216216,288.441294371034,182.152029362341,447.603747804311
"pgl(plate)",9.40001081081081,288.441263226606,182.152017851067,447.603733551286
"pgl(plate)",9.41025945945946,288.441232259535,182.152006407343,447.60371938219
"pgl(plate)",9.42050810810811,288.44120146862,182.151995030697,447.603705296437
"pgl(plate)",9.43075675675676,288.441170852668,182.151983720666,447.603691293448
"pgl(plate)",9.44100540540541,288.441140410496,182.151972476787,447.603677372647
"pgl(plate)",9.45125405405405,288.441110140931,182.151961298601,447.603663533463
"pgl(plate)",9.4615027027027,288.441080042808,182.151950185655,447.60364977533
"pgl(plate)",9.47175135135135,288.441050114972,182.151939137498,447.603636097686
"pgl(plate)",9.482,288.441020356277,182.151928153683,447.603622499974
"pgl(plate)",9.49224864864865,288.440990765584,182.151917233765,447.603608981642
"pgl(plate)",9.5024972972973,288.440961341766,182.151906377305,447.60359554214
"pgl(plate)",9.51274594594595,288.440932083703,182.151895583866,447.603582180926
"pgl(plate)",9.52299459459459,288.440902990284,182.151884853016,447.603568897458
"pgl(plate)",9.53324324324324,288.440874060406,182.151874184323,447.603555691203
"pgl(plate)",9.54349189189189,288.440845292976,182.151863577363,447.603542561628
"pgl(plate)",9.55374054054054,288.440816686908,182.151853031712,447.603529508208
"pgl(plate)",9.56398918918919,288.440788241125,182.15184254695,447.603516530418
"pgl(plate)",9.57423783783784,288.440759954558,182.151832122661,447.603503627742
"pgl(plate)",9.58448648648649,288.440731826148,182.151821758433,447.603490799663
"pgl(plate)",9.59473513513514,288.440703854842,182.151811453856,447.603478045673
"pgl(plate)",9.60498378378378,288.440676039596,182.151801208522,447.603465365264
"pgl(plate)",9.61523243243243,288.440648379374,182.15179102203,447.603452757934
"pgl(plate)",9.62548108108108,288.440620873148,182.151780893978,447.603440223186
"pgl(plate)",9.63572972972973,288.440593519897,182.15177082397,447.603427760523
"pgl(plate)",9.64597837837838,288.44056631861,182.151760811611,447.603415369457
"pgl(plate)",9.65622702702703,288.440539268282,182.151750856512,447.603403049499
"pgl(plate)",9.66647567567568,288.440512367916,182.151740958285,447.603390800168
"pgl(plate)",9.67672432432432,288.440485616523,182.151731116544,447.603378620983
"pgl(plate)",9.68697297297297,288.440459013121,182.151721330908,447.603366511471
"pgl(plate)",9.69722162162162,288.440432556736,182.151711600998,447.603354471158
"pgl(plate)",9.70747027027027,288.440406246402,182.151701926439,447.603342499577
"pgl(plate)",9.71771891891892,288.440380081158,182.151692306858,447.603330596265
"pgl(plate)",9.72796756756757,288.440354060054,182.151682741885,447.603318760759
"pgl(plate)",9.73821621621622,288.440328182143,182.151673231153,447.603306992603
"pgl(plate)",9.74846486486486,288.440302446489,182.151663774298,447.603295291344
"pgl(plate)",9.75871351351351,288.440276852161,182.151654370957,447.603283656532
"pgl(plate)",9.76896216216216,288.440251398236,182.151645020774,447.603272087719
"pgl(plate)",9.77921081081081,288.440226083796,182.151635723392,447.603260584463
"pgl(plate)",9.78945945945946,288.440200907934,182.151626478457,447.603249146325
"pgl(plate)",9.79970810810811,288.440175869745,182.15161728562,447.603237772868
"pgl(plate)",9.80995675675676,288.440150968334,182.151608144533,447.603226463659
"pgl(plate)",9.8202054054054,288.440126202812,182.151599054852,447.603215218268
"pgl(plate)",9.83045405405405,288.440101572297,182.151590016233,447.603204036271
"pgl(plate)",9.8407027027027,288.440077075912,182.151581028337,447.603192917243
"pgl(plate)",9.85095135135135,288.440052712789,182.151572090827,447.603181860765
"pgl(plate)",9.8612,288.440028482066,182.15156320337,447.603170866421
"pgl(plate)",9.87144864864865,288.440004382885,182.151554365631,447.603159933797
"pgl(plate)",9.8816972972973,288.439980414398,182.151545577284,447.603149062483
"pgl(plate)",9.89194594594595,288.43995657576,182.151536838,447.603138252074
"pgl(plate)",9.90219459459459,288.439932866135,182.151528147455,447.603127502164
"pgl(plate)",9.91244324324324,288.439909284693,182.151519505328,447.603116812353
"pgl(plate)",9.92269189189189,288.439885830607,182.151510911299,447.603106182244
"pgl(plate)",9.93294054054054,288.439862503061,182.151502365051,447.603095611441
"pgl(plate)",9.94318918918919,288.439839301241,182.15149386627,447.603085099554
"pgl(plate)",9.95343783783784,288.439816224341,182.151485414643,447.603074646194
"pgl(plate)",9.96368648648649,288.439793271562,182.151477009861,447.603064250975
"pgl(plate)",9.97393513513513,288.439770442108,182.151468651616,447.603053913514
"pgl(plate)",9.98418378378378,288.439747735191,182.151460339604,447.603043633432
"pgl(plate)",9.99443243243243,288.439725150028,182.15145207352,447.603033410352
"pgl(plate)",10.0046810810811,288.439702685844,182.151443853066,447.6030232439
"pgl(plate)",10.0149297297297,288.439680341865,182.151435677942,447.603013133704
"pgl(plate)",10.0251783783784,288.439658117328,182.151427547852,447.603003079396
"pgl(plate)",10.035427027027,288.439636011473,182.151419462504,447.602993080611
"pgl(plate)",10.0456756756757,288.439614023544,182.151411421605,447.602983136986
"pgl(plate)",10.0559243243243,288.439592152794,182.151403424866,447.60297324816
"pgl(plate)",10.066172972973,288.43957039848,182.151395472,447.602963413777
"pgl(plate)",10.0764216216216,288.439548759864,182.151387562722,447.602953633481
"pgl(plate)",10.0866702702703,288.439527236214,182.151379696749,447.60294390692
"pgl(plate)",10.0969189189189,288.439505826802,182.1513718738,447.602934233746
"pgl(plate)",10.1071675675676,288.439484530908,182.151364093597,447.602924613611
"pgl(plate)",10.1174162162162,288.439463347816,182.151356355863,447.602915046171
"pgl(plate)",10.1276648648649,288.439442276813,182.151348660323,447.602905531085
"pgl(plate)",10.1379135135135,288.439421317195,182.151341006706,447.602896068013
"pgl(plate)",10.1481621621622,288.439400468261,182.15133339474,447.60288665662
"pgl(plate)",10.1584108108108,288.439379729315,182.151325824158,447.60287729657
"pgl(plate)",10.1686594594595,288.439359099667,182.151318294692,447.602867987533
"pgl(plate)",10.1789081081081,288.439338578632,182.151310806079,447.60285872918
"pgl(plate)",10.1891567567568,288.439318165528,182.151303358056,447.602849521184
"pgl(plate)",10.1994054054054,288.439297859681,182.151295950363,447.602840363221
"pgl(plate)",10.2096540540541,288.43927766042,182.151288582741,447.602831254968
"pgl(plate)",10.2199027027027,288.439257567079,182.151281254933,447.602822196108
