"model","value"
"Cu",0.0745547018186107
"Cu",0.0891716784568022
"Cu",0.0476282392101407
"Cu",0.0923695807585709
"Cu",0.0768086762417878
"Cu",0.0682404850193363
"Cu",0.0740923402463243
"Cu",0.0751833710877932
"Cu",0.0830245309029439
"Cu",0.0693743607203239
"Cu",0.083948739054113
"Cu",0.0761878448498269
"Cu",0.0753787546003056
"Cu",0.0690002433636314
"Cu",0.0735838924997309
"Cu",0.061983897656223
"Cu",0.0462941604232844
"Cu",0.0835107105658789
"Cu",0.0806277853065913
"Cu",0.0751991331558055
"Cu",0.0890285190470713
"Cu",0.083998609605913
"Cu",0.0861738250679601
"Cu",0.0778061467140248
"Cu",0.0640598902146273
"Cu",0.0892475392558395
"Cu",0.0499589677237726
"Cu",0.0743906761230481
"Cu",0.0865823312560182
"Cu",0.0762216466580153
"Cu",0.0613002347570843
"Cu",0.0787351647116964
"Cu",0.0599248333458287
"Cu",0.0799960432252443
"Cu",0.0721223312768362
"Cu",0.0655519962614421
"Cu",0.0789673587147272
"Cu",0.0905905573512584
"Cu",0.0743616932918281
"Cu",0.0430844424085621
"Cu",0.0748653774423294
"Cu",0.0772609315905256
"Cu",0.0823013362111331
"Cu",0.0819310827930197
"Cu",0.0934704575464145
"Cu",0.0630935075736656
"Cu",0.0805422091343396
"Cu",0.0712898978475964
"Cu",0.100762399981629
"Cu",0.0899182273581796
"Cu",0.0656851133706322
"Cu",0.089972394135161
"Cu",0.0806002737300811
"Cu",0.0728841249686537
"Cu",0.0758604173814627
"Cu",0.0640804338053594
"Cu",0.0770124430161627
"Cu",0.0791403909007532
"Cu",0.0806741459287835
"Cu",0.0676070341795464
"Cu",0.0620036385150732
"Cu",0.0871928214455779
"Cu",0.0519012836695498
"Cu",0.0347448745580727
"Cu",0.069722202266996
"Cu",0.0833741313354684
"Cu",0.0818568283942637
"Cu",0.0866423536845168
"Cu",0.0643680014188951
"Cu",0.0722658042496787
"Cu",0.0759143760943658
"Cu",0.0827266872327862
"Cu",0.0814012159463649
"Cu",0.0711311441162821
"Cu",0.0476879219626046
"Cu",0.0781552894750336
"Cu",0.0763532027948537
"Cu",0.0929372757632908
"Cu",0.07383154060556
"Cu",0.0718943892880329
"Cu",0.0411419846292784
